# --------------------------------------------------
# nrow : 1837
# ncol : 15
# author : Julien Lerat, CSIRO Enviromment
# description : Main towns
# reference : Lerat and Vaze (2024), Nature, submitted
# time_generated : 2024-12-02 16:29:33
# --------------------------------------------------
UCL_CODE21,NAME,SSR_CODE21,SSR_NAME21,SOS_CODE21,SOS_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,xcoord,ycoord,POPULATION_MIN
322002,Alpha,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.29150,https://linked.data.gov.au/dataset/asgsed3/UCL/322002,146.64024,-23.64799,499.00000
322003,Alva Beach,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.78590,https://linked.data.gov.au/dataset/asgsed3/UCL/322003,147.47893,-19.45669,499.00000
322004,Amity Point,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.22440,https://linked.data.gov.au/dataset/asgsed3/UCL/322004,153.44338,-27.39665,499.00000
322005,Aramac,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.24660,https://linked.data.gov.au/dataset/asgsed3/UCL/322005,145.24230,-22.97087,499.00000
322006,Arcadia Bay,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.73710,https://linked.data.gov.au/dataset/asgsed3/UCL/322006,146.86654,-19.14972,499.00000
322007,Augathella,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,4.24220,https://linked.data.gov.au/dataset/asgsed3/UCL/322007,146.58533,-25.80000,499.00000
322008,Bangalee,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.13940,https://linked.data.gov.au/dataset/asgsed3/UCL/322008,150.76391,-23.07469,499.00000
322009,Baralaba,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.37590,https://linked.data.gov.au/dataset/asgsed3/UCL/322009,149.81447,-24.18203,499.00000
322010,Bauple Forest,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.67690,https://linked.data.gov.au/dataset/asgsed3/UCL/322010,152.63623,-25.85255,499.00000
322011,Beechmont,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.98260,https://linked.data.gov.au/dataset/asgsed3/UCL/322011,153.18878,-28.11795,499.00000
322012,Beerburrum,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,4.01170,https://linked.data.gov.au/dataset/asgsed3/UCL/322012,152.95654,-26.93584,499.00000
322013,Beerburrum,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.62410,https://linked.data.gov.au/dataset/asgsed3/UCL/322013,152.95526,-26.96195,499.00000
322014,Bell,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.27000,https://linked.data.gov.au/dataset/asgsed3/UCL/322014,151.45003,-26.92971,499.00000
322015,Bingil Bay,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.91710,https://linked.data.gov.au/dataset/asgsed3/UCL/322015,146.09476,-17.83318,499.00000
322016,Bluff,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.50780,https://linked.data.gov.au/dataset/asgsed3/UCL/322016,149.07076,-23.58037,499.00000
322017,Boigu Island,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,71.40850,https://linked.data.gov.au/dataset/asgsed3/UCL/322017,142.21637,-9.26550,499.00000
322018,Boonooroo,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,4.50210,https://linked.data.gov.au/dataset/asgsed3/UCL/322018,152.88466,-25.67611,499.00000
322019,Boreen Point,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.40250,https://linked.data.gov.au/dataset/asgsed3/UCL/322019,152.99334,-26.28432,499.00000
322020,Boulia,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.68670,https://linked.data.gov.au/dataset/asgsed3/UCL/322020,139.90976,-22.91081,499.00000
322021,Bramston Beach,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.47920,https://linked.data.gov.au/dataset/asgsed3/UCL/322021,146.02341,-17.35306,499.00000
322022,Burketown,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,4.31270,https://linked.data.gov.au/dataset/asgsed3/UCL/322022,139.53871,-17.74830,499.00000
322023,Burrum Heads,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.45170,https://linked.data.gov.au/dataset/asgsed3/UCL/322023,152.59200,-25.23765,499.00000
322024,Cabbage Tree Point,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.55200,https://linked.data.gov.au/dataset/asgsed3/UCL/322024,153.35551,-27.73658,499.00000
322025,Camooweal,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.68850,https://linked.data.gov.au/dataset/asgsed3/UCL/322025,138.12386,-19.92049,499.00000
322026,Cecil Plains,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.74200,https://linked.data.gov.au/dataset/asgsed3/UCL/322026,151.19441,-27.52899,499.00000
322027,Chillagoe,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.33230,https://linked.data.gov.au/dataset/asgsed3/UCL/322027,144.52304,-17.15439,499.00000
322028,Coconuts,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.22620,https://linked.data.gov.au/dataset/asgsed3/UCL/322028,146.06592,-17.50463,499.00000
322029,Coen,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.14510,https://linked.data.gov.au/dataset/asgsed3/UCL/322029,143.19942,-13.94736,499.00000
322030,Cordalba,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.82170,https://linked.data.gov.au/dataset/asgsed3/UCL/322030,152.21088,-25.15842,499.00000
322031,Cungulla,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.81400,https://linked.data.gov.au/dataset/asgsed3/UCL/322031,147.11061,-19.39402,499.00000
322032,Daintree,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,6.27270,https://linked.data.gov.au/dataset/asgsed3/UCL/322032,145.32980,-16.25848,499.00000
322033,Dauan Island,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,3.62300,https://linked.data.gov.au/dataset/asgsed3/UCL/322033,142.53600,-9.42143,499.00000
322034,Dimbulah,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.21230,https://linked.data.gov.au/dataset/asgsed3/UCL/322034,145.10924,-17.15293,499.00000
322035,Dirranbandi,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,8.99250,https://linked.data.gov.au/dataset/asgsed3/UCL/322035,148.22209,-28.58105,499.00000
322036,Donnybrook,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.59640,https://linked.data.gov.au/dataset/asgsed3/UCL/322036,153.06910,-27.00454,499.00000
322037,Duaringa,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,3.86570,https://linked.data.gov.au/dataset/asgsed3/UCL/322037,149.67209,-23.71969,499.00000
322038,Eidsvold,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.87110,https://linked.data.gov.au/dataset/asgsed3/UCL/322038,151.12186,-25.37152,499.00000
322039,El Arish,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.74470,https://linked.data.gov.au/dataset/asgsed3/UCL/322039,146.00443,-17.80739,499.00000
322040,Erakala,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.94190,https://linked.data.gov.au/dataset/asgsed3/UCL/322040,149.10736,-21.12433,499.00000
322041,Erub,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,5.64170,https://linked.data.gov.au/dataset/asgsed3/UCL/322041,143.77017,-9.58709,499.00000
322042,Eton,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,6.59500,https://linked.data.gov.au/dataset/asgsed3/UCL/322042,148.97659,-21.25061,499.00000
322043,Farleigh,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,4.35590,https://linked.data.gov.au/dataset/asgsed3/UCL/322043,149.10471,-21.10819,499.00000
322044,Finch Hatton,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.64770,https://linked.data.gov.au/dataset/asgsed3/UCL/322044,148.63476,-21.14074,499.00000
322045,Flying Fish Point,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.18300,https://linked.data.gov.au/dataset/asgsed3/UCL/322045,146.07498,-17.49335,499.00000
322046,Forest Hill,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.57890,https://linked.data.gov.au/dataset/asgsed3/UCL/322046,152.35513,-27.58920,499.00000
322047,Fraser Island,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.67420,https://linked.data.gov.au/dataset/asgsed3/UCL/322047,153.03332,-25.39193,499.00000
322048,Georgetown,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.41590,https://linked.data.gov.au/dataset/asgsed3/UCL/322048,143.54583,-18.29243,499.00000
322049,Giru,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.61290,https://linked.data.gov.au/dataset/asgsed3/UCL/322049,147.10787,-19.51937,499.00000
322050,Glenden,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,4.65220,https://linked.data.gov.au/dataset/asgsed3/UCL/322050,148.11561,-21.34770,499.00000
322051,Gowrie Mountain,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.00830,https://linked.data.gov.au/dataset/asgsed3/UCL/322051,151.82168,-27.51525,499.00000
322052,Grantham,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.91280,https://linked.data.gov.au/dataset/asgsed3/UCL/322052,152.19794,-27.57616,499.00000
322053,Grasstree Beach,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.42980,https://linked.data.gov.au/dataset/asgsed3/UCL/322053,149.30843,-21.36223,499.00000
322054,Haliday Bay,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,3.28930,https://linked.data.gov.au/dataset/asgsed3/UCL/322054,148.98753,-20.90243,499.00000
322055,Halifax,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.78910,https://linked.data.gov.au/dataset/asgsed3/UCL/322055,146.28637,-18.57998,499.00000
322056,Hammond Island,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,15.60290,https://linked.data.gov.au/dataset/asgsed3/UCL/322056,142.20668,-10.54951,499.00000
322057,Harrisville,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.56260,https://linked.data.gov.au/dataset/asgsed3/UCL/322057,152.66862,-27.81142,499.00000
322058,Hideaway Bay,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,3.36900,https://linked.data.gov.au/dataset/asgsed3/UCL/322058,148.49638,-20.08797,499.00000
322059,Iama,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.86080,https://linked.data.gov.au/dataset/asgsed3/UCL/322059,142.77495,-9.90106,499.00000
322060,Imbil,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.04070,https://linked.data.gov.au/dataset/asgsed3/UCL/322060,152.67565,-26.46102,499.00000
322061,Injinoo,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.50960,https://linked.data.gov.au/dataset/asgsed3/UCL/322061,142.32980,-10.90153,499.00000
322062,Injune,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.10440,https://linked.data.gov.au/dataset/asgsed3/UCL/322062,148.56175,-25.84586,499.00000
322063,Julia Creek,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,6.98990,https://linked.data.gov.au/dataset/asgsed3/UCL/322063,141.73208,-20.66653,499.00000
322064,Kalamia Estate,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.42160,https://linked.data.gov.au/dataset/asgsed3/UCL/322064,147.41926,-19.53028,499.00000
322065,Kandanga,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.35360,https://linked.data.gov.au/dataset/asgsed3/UCL/322065,152.67790,-26.38750,499.00000
322066,Karragarra Island,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.00840,https://linked.data.gov.au/dataset/asgsed3/UCL/322066,153.37226,-27.63861,499.00000
322067,Karumba,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,16.32420,https://linked.data.gov.au/dataset/asgsed3/UCL/322067,140.84534,-17.47018,499.00000
322068,Kenilworth,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.43390,https://linked.data.gov.au/dataset/asgsed3/UCL/322068,152.72327,-26.59234,499.00000
322069,Keppel Sands,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.66520,https://linked.data.gov.au/dataset/asgsed3/UCL/322069,150.79232,-23.32982,499.00000
322070,Kilkivan,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,3.37410,https://linked.data.gov.au/dataset/asgsed3/UCL/322070,152.24172,-26.07915,499.00000
322071,Laura,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,11.20520,https://linked.data.gov.au/dataset/asgsed3/UCL/322071,144.44852,-15.54716,499.00000
322072,Lockrose,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.80230,https://linked.data.gov.au/dataset/asgsed3/UCL/322072,152.45849,-27.49447,499.00000
322073,Lucinda,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.49510,https://linked.data.gov.au/dataset/asgsed3/UCL/322073,146.33006,-18.52932,499.00000
322074,Maaroom,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.43410,https://linked.data.gov.au/dataset/asgsed3/UCL/322074,152.87177,-25.61124,499.00000
322075,Mabuiag Island,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,6.27190,https://linked.data.gov.au/dataset/asgsed3/UCL/322075,142.18155,-9.95490,499.00000
322076,Mapoon,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,15.27350,https://linked.data.gov.au/dataset/asgsed3/UCL/322076,141.89932,-12.01383,499.00000
322077,Mer,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,4.86470,https://linked.data.gov.au/dataset/asgsed3/UCL/322077,144.04777,-9.92144,499.00000
322078,Merinda,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.57080,https://linked.data.gov.au/dataset/asgsed3/UCL/322078,148.16432,-20.01814,499.00000
322079,Meringandan,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.74310,https://linked.data.gov.au/dataset/asgsed3/UCL/322079,151.91450,-27.42725,499.00000
322080,Midge Point,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.16720,https://linked.data.gov.au/dataset/asgsed3/UCL/322080,148.72162,-20.64312,499.00000
322081,Millaa Millaa,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.11380,https://linked.data.gov.au/dataset/asgsed3/UCL/322081,145.61107,-17.51139,499.00000
322082,Miriam Vale,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,3.57840,https://linked.data.gov.au/dataset/asgsed3/UCL/322082,151.55234,-24.32801,499.00000
322083,Mirriwinni,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.25350,https://linked.data.gov.au/dataset/asgsed3/UCL/322083,145.90919,-17.39902,499.00000
322084,Mount Garnet,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.76750,https://linked.data.gov.au/dataset/asgsed3/UCL/322084,145.11824,-17.67648,499.00000
322085,Mount Julian,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,7.95840,https://linked.data.gov.au/dataset/asgsed3/UCL/322085,148.60813,-20.37328,499.00000
322086,Mount Larcom,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,3.01620,https://linked.data.gov.au/dataset/asgsed3/UCL/322086,150.97914,-23.81334,499.00000
322087,Mount Nebo,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.62660,https://linked.data.gov.au/dataset/asgsed3/UCL/322087,152.78067,-27.39339,499.00000
322088,Mount Perry,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.92310,https://linked.data.gov.au/dataset/asgsed3/UCL/322088,151.64511,-25.18197,499.00000
322089,Mourilyan,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.71110,https://linked.data.gov.au/dataset/asgsed3/UCL/322089,146.03839,-17.58128,499.00000
322090,Murphys Creek,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.85820,https://linked.data.gov.au/dataset/asgsed3/UCL/322090,152.04873,-27.46085,499.00000
322091,Nahrunda,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,6.52300,https://linked.data.gov.au/dataset/asgsed3/UCL/322091,152.61082,-26.20053,499.00000
322092,New Mapoon,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.37180,https://linked.data.gov.au/dataset/asgsed3/UCL/322092,142.38305,-10.87056,499.00000
322093,Newell,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.50570,https://linked.data.gov.au/dataset/asgsed3/UCL/322093,145.40689,-16.42430,499.00000
322094,Oak Beach,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.88140,https://linked.data.gov.au/dataset/asgsed3/UCL/322094,145.51502,-16.59262,499.00000
322095,Oakwood,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,11.34250,https://linked.data.gov.au/dataset/asgsed3/UCL/322095,152.29571,-24.85005,499.00000
322096,Peak Crossing,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.70810,https://linked.data.gov.au/dataset/asgsed3/UCL/322096,152.72645,-27.78469,499.00000
322097,Picnic Bay,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.03810,https://linked.data.gov.au/dataset/asgsed3/UCL/322097,146.84072,-19.17596,499.00000
322098,Placid Hills,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.72010,https://linked.data.gov.au/dataset/asgsed3/UCL/322098,152.25065,-27.55764,499.00000
322099,Proston,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.35370,https://linked.data.gov.au/dataset/asgsed3/UCL/322099,151.59739,-26.16236,499.00000
322100,Quilpie,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,9.94190,https://linked.data.gov.au/dataset/asgsed3/UCL/322100,144.25802,-26.60983,499.00000
322101,Richmond,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,5.48240,https://linked.data.gov.au/dataset/asgsed3/UCL/322101,143.12731,-20.71666,499.00000
322102,Saibai Island,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,104.11320,https://linked.data.gov.au/dataset/asgsed3/UCL/322102,142.68994,-9.39609,499.00000
322103,Sarina Beach,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.37190,https://linked.data.gov.au/dataset/asgsed3/UCL/322103,149.31254,-21.38561,499.00000
322104,Saunders Beach,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.31710,https://linked.data.gov.au/dataset/asgsed3/UCL/322104,146.60797,-19.15792,499.00000
322105,Scottville,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.64860,https://linked.data.gov.au/dataset/asgsed3/UCL/322105,147.81778,-20.57237,499.00000
322106,Seisia,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.95500,https://linked.data.gov.au/dataset/asgsed3/UCL/322106,142.37137,-10.85123,499.00000
322107,Seventeen Seventy,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,6.56650,https://linked.data.gov.au/dataset/asgsed3/UCL/322107,151.88626,-24.17931,499.00000
322108,Silkwood,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.94210,https://linked.data.gov.au/dataset/asgsed3/UCL/322108,146.02291,-17.74741,499.00000
322109,South Bingera,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.98600,https://linked.data.gov.au/dataset/asgsed3/UCL/322109,152.21984,-24.96762,499.00000
322110,South Johnstone,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,1.32730,https://linked.data.gov.au/dataset/asgsed3/UCL/322110,145.99241,-17.60192,499.00000
322111,Southbrook,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,2.01510,https://linked.data.gov.au/dataset/asgsed3/UCL/322111,151.71440,-27.67539,499.00000
322112,Springbrook,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,0.55520,https://linked.data.gov.au/dataset/asgsed3/UCL/322112,153.26435,-28.18809,499.00000
322113,St Pauls,322,499 or less,32,Bounded Locality,3,Queensland,AUS,Australia,17.95320,https://linked.data.gov.au/dataset/asgsed3/UCL/322113,142.32075,-10.18421,499.00000
